timestamp,second,loop_id,loop_tag,unit_name,loop_group,control_type,scenario,pv,sp,op,mode,p,i,d,engineering_unit,quality,event_marker
2026-06-16T08:25:01+08:00,1501,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,53.262,54.839,41.046,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,48.694,48.133,53.312,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,249.57,251.754,18.784,MAN,2.62,100,0,degC,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.558,5.421,47.757,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,25.955,27.417,51.201,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,46.699,47.242,57.952,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_17,LIC-1213,气化装置 B,前段,level,normal,42.52,41.113,49.341,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,281.02,286.81,66.067,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.645,2.705,41.049,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,33.601,34.987,65.783,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.378,47.973,49.882,MAN,2.08,116,2,%,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,50.086,50.087,60.412,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,285.272,283.343,42.925,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:25:01+08:00,1501,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.705,3.653,50.568,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_01,FIC-1101,气化装置 A,前段,flow,normal,53.907,54.34,49.443,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.579,50.882,52.503,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,209.413,210.161,38.842,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.29,3.254,48.218,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.19,67.303,63.836,MAN,1.73,147,0,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.311,62.891,44.317,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,41.128,41.281,48.616,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,230.447,230.956,48.665,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.814,4.807,50.162,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_10,AIC-1164,气化装置 A,后段,composition,normal,36.452,37.032,60.697,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,53.059,54.839,41.002,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,48.612,48.133,53.54,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,249.472,251.754,18.785,MAN,2.62,100,0,degC,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.519,5.421,47.593,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,25.953,27.417,51.251,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,46.772,47.242,57.6,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_17,LIC-1213,气化装置 B,前段,level,normal,42.63,41.113,49.348,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,281.095,286.81,66.034,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.639,2.705,41.115,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,33.581,34.987,65.447,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.572,47.973,49.92,MAN,2.08,116,2,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,50.136,50.087,60.284,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,285.345,283.343,43.054,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:25:02+08:00,1502,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.698,3.653,50.284,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_01,FIC-1101,气化装置 A,前段,flow,normal,53.837,54.34,49.644,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.418,50.882,52.248,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,209.64,210.161,38.683,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.285,3.254,48.249,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.318,67.303,63.909,MAN,1.73,147,0,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.716,62.891,44.166,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,41.274,41.281,48.458,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,230.794,230.956,48.791,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.819,4.807,50.243,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_10,AIC-1164,气化装置 A,后段,composition,normal,36.41,37.032,60.692,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,53.229,54.839,41.002,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,48.729,48.133,53.754,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,249.971,251.754,18.82,MAN,2.62,100,0,degC,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.477,5.421,47.541,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,25.847,27.417,50.987,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,46.8,47.242,57.539,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_17,LIC-1213,气化装置 B,前段,level,normal,42.545,41.113,49.055,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,281.311,286.81,66.318,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.643,2.705,41.238,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,33.647,34.987,65.49,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.467,47.973,50.023,MAN,2.08,116,2,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,50.403,50.087,60.517,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,284.869,283.343,43.345,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:25:03+08:00,1503,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.693,3.653,50.524,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_01,FIC-1101,气化装置 A,前段,flow,normal,53.828,54.34,49.515,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.301,50.882,52.436,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,209.408,210.161,38.708,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.272,3.254,48.239,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.335,67.303,63.985,MAN,1.73,147,0,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.102,62.891,43.927,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,41.367,41.281,48.375,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,230.551,230.956,48.611,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.807,4.807,50.564,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_10,AIC-1164,气化装置 A,后段,composition,normal,36.348,37.032,61.002,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,53.055,54.839,40.897,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,48.882,48.133,53.913,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,249.716,251.754,18.852,MAN,2.62,100,0,degC,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.445,5.421,47.304,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,25.709,27.417,51.035,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,46.912,47.242,57.366,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_17,LIC-1213,气化装置 B,前段,level,normal,42.661,41.113,49.188,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,280.91,286.81,66.337,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.635,2.705,41.548,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,33.563,34.987,65.475,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.341,47.973,50.027,MAN,2.08,116,2,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,49.957,50.087,60.544,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,284.469,283.343,43.435,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:25:04+08:00,1504,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.7,3.653,50.382,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_01,FIC-1101,气化装置 A,前段,flow,normal,53.914,54.34,49.279,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.239,50.882,52.348,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,209.497,210.161,38.879,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.264,3.254,48.261,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.416,67.303,63.991,MAN,1.73,147,0,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.56,62.891,43.757,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,41.537,41.281,48.706,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,230.558,230.956,48.916,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.811,4.807,50.2,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_10,AIC-1164,气化装置 A,后段,composition,normal,36.236,37.032,60.777,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,53.11,54.839,41.012,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,49.018,48.133,54.157,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,249.237,251.754,18.878,MAN,2.62,100,0,degC,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.408,5.421,47.35,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,25.81,27.417,51.217,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,46.812,47.242,57.084,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_17,LIC-1213,气化装置 B,前段,level,normal,42.795,41.113,48.853,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,280.612,286.81,66.647,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.648,2.705,41.562,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,33.403,34.987,65.202,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.227,47.973,50.08,MAN,2.08,116,2,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,50.057,50.087,60.789,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,284.24,283.343,43.905,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:25:05+08:00,1505,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.713,3.653,50.597,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_01,FIC-1101,气化装置 A,前段,flow,normal,53.892,54.34,49.071,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.316,50.882,52.396,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,209.47,210.161,38.632,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.273,3.254,48.119,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.358,67.303,64.062,MAN,1.73,147,0,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.605,62.891,43.624,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,41.679,41.281,48.791,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,230.647,230.956,48.917,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.817,4.807,50.18,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_10,AIC-1164,气化装置 A,后段,composition,normal,36.187,37.032,61.214,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,52.926,54.839,41.189,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,49.187,48.133,53.97,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,249.474,251.754,18.962,MAN,2.62,100,0,degC,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.394,5.421,47.119,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,25.757,27.417,50.994,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,46.713,47.242,57.5,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_17,LIC-1213,气化装置 B,前段,level,normal,42.892,41.113,48.731,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,280.164,286.81,66.427,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.639,2.705,41.695,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,33.29,34.987,64.968,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.066,47.973,50.032,MAN,2.08,116,2,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,50.331,50.087,60.792,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,284.189,283.343,43.907,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:25:06+08:00,1506,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.716,3.653,50.669,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_01,FIC-1101,气化装置 A,前段,flow,normal,54.092,54.34,49.155,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.3,50.882,52.17,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,209.032,210.161,38.693,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.263,3.254,47.988,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.361,67.303,64.114,MAN,1.73,147,0,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.867,62.891,43.69,AUTO,2.01,98,2.9,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_07,LIC-1143,气化装置 A,前段,level,disturbance,41.545,41.281,48.986,AUTO,1.25,207,0,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_08,TIC-1150,气化装置 A,后段,temperature,tuning_candidate,230.412,230.956,49.189,AUTO,1.96,138,0,degC,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_09,PIC-1157,气化装置 A,前段,pressure,normal,4.813,4.807,49.989,AUTO,2.24,119,0,MPa,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_10,AIC-1164,气化装置 A,后段,composition,normal,36.179,37.032,61.08,AUTO,2.01,213,0,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_11,FIC-1171,气化装置 A,前段,flow,oscillation,52.83,54.839,41.158,AUTO,2,154,13.2,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_12,LIC-1178,气化装置 A,后段,level,valve_stiction,49.143,48.133,53.928,AUTO,1.82,196,0,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_13,TIC-1185,气化装置 B,前段,temperature,manual_mode,249.732,251.754,18.964,MAN,2.62,100,0,degC,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_14,PIC-1192,气化装置 B,后段,pressure,data_quality_issue,5.382,5.421,47.428,AUTO,1.09,192,0,MPa,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_15,AIC-1199,气化装置 B,前段,composition,disturbance,25.6,27.417,50.839,AUTO,2.09,230,0,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_16,FIC-1206,气化装置 B,后段,flow,tuning_candidate,46.918,47.242,57.477,AUTO,1.21,57,18,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_17,LIC-1213,气化装置 B,前段,level,normal,42.809,41.113,49.036,AUTO,1.6,103,0,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_18,TIC-1220,气化装置 B,后段,temperature,normal,279.886,286.81,66.932,AUTO,1.52,74,0,degC,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_19,PIC-1227,气化装置 B,前段,pressure,oscillation,2.635,2.705,41.96,AUTO,2.73,231,0,MPa,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_20,AIC-1234,气化装置 B,后段,composition,valve_stiction,33.121,34.987,64.903,AUTO,1.87,88,0,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_21,FIC-1241,气化装置 B,前段,flow,manual_mode,48.055,47.973,49.986,MAN,2.08,116,2,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_22,LIC-1248,气化装置 B,后段,level,data_quality_issue,49.981,50.087,60.925,AUTO,2.58,67,0,%,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_23,TIC-1255,气化装置 B,前段,temperature,disturbance,284.104,283.343,44.005,AUTO,2.54,168,0,degC,GOOD,
2026-06-16T08:25:07+08:00,1507,loop_24,PIC-1262,气化装置 B,后段,pressure,tuning_candidate,3.725,3.653,50.286,AUTO,0.96,250,0,MPa,GOOD,
2026-06-16T08:25:08+08:00,1508,loop_01,FIC-1101,气化装置 A,前段,flow,normal,54.147,54.34,49.445,AUTO,1.67,95,0.8,%,GOOD,
2026-06-16T08:25:08+08:00,1508,loop_02,LIC-1108,气化装置 A,后段,level,normal,51.299,50.882,52.036,AUTO,1.07,259,0,%,GOOD,
2026-06-16T08:25:08+08:00,1508,loop_03,TIC-1115,气化装置 A,前段,temperature,oscillation,208.82,210.161,39.025,AUTO,2.65,84,0,degC,GOOD,
2026-06-16T08:25:08+08:00,1508,loop_04,PIC-1122,气化装置 A,后段,pressure,valve_stiction,3.258,3.254,48.158,AUTO,1.16,234,0,MPa,GOOD,
2026-06-16T08:25:08+08:00,1508,loop_05,AIC-1129,气化装置 A,前段,composition,manual_mode,68.528,67.303,64.073,MAN,1.73,147,0,%,GOOD,
2026-06-16T08:25:08+08:00,1508,loop_06,FIC-1136,气化装置 A,后段,flow,data_quality_issue,63.944,62.891,43.517,AUTO,2.01,98,2.9,%,GOOD,
